cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
1.0,0,29,B,120,36,1.9768934799718626e-06,1.9768934799718626e-06,20000
1.0,0,47,B,120,36,3.7337831032048595e-06,3.7337831032048595e-06,20000
1.0,0,71,B,120,36,3.5852250191968634e-06,3.5852250191968634e-06,20000
1.0,0,101,B,120,36,3.93207904821517e-06,3.93207904821517e-06,20000
1.0,1,11,A,123,33,0.0004001594752487922,0.0004001594752487922,20000
1.0,1,29,A,123,33,0.0006537404918662504,0.0006537404918662504,20000
1.0,1,47,A,123,33,0.0005232661871883822,0.0005232661871883822,20000
1.0,1,71,A,123,33,0.0005952934647082304,0.0005952934647082304,20000
1.0,1,101,A,123,33,0.00048796072546533376,0.00048796072546533376,20000
1.0,1,11,B,123,33,5.913548037797502e-06,5.913548037797502e-06,20000
1.0,1,29,B,123,33,2.351913457417859e-06,2.351913457417859e-06,20000
1.0,1,47,B,123,33,4.741585763899602e-06,4.741585763899602e-06,20000
1.0,1,71,B,123,33,4.543163651794993e-06,4.543163651794993e-06,20000
1.0,1,101,B,123,33,4.505815066020719e-06,4.505815066020719e-06,20000
1.0,2,11,A,128,28,0.00030906543739782035,0.00030906543739782035,20000
1.0,2,29,A,128,28,0.0005565066644036996,0.0005565066644036996,20000
1.0,2,47,A,128,28,0.00042892524006169945,0.00042892524006169945,20000
1.0,2,71,A,128,28,0.0004513979043965654,0.0004513979043965654,20000
1.0,2,101,A,128,28,0.0003936535962449279,0.0003936535962449279,20000
1.0,2,11,B,128,28,5.086374748075505e-06,5.086374748075505e-06,20000
1.0,2,29,B,128,28,2.261073614440649e-06,2.261073614440649e-06,20000
1.0,2,47,B,128,28,4.286712910926232e-06,4.286712910926232e-06,20000
1.0,2,71,B,128,28,4.127084780774912e-06,4.127084780774912e-06,20000
1.0,2,101,B,128,28,4.3474060502400676e-06,4.3474060502400676e-06,20000
1.0,3,11,A,129,27,0.0003510071414242836,0.0003510071414242836,20000
1.0,3,29,A,129,27,0.0005728719463352079,0.0005728719463352079,20000
1.0,3,47,A,129,27,0.0004604286521712937,0.0004604286521712937,20000
1.0,3,71,A,129,27,0.0005251577719765487,0.0005251577719765487,20000
1.0,3,101,A,129,27,0.0004163338458590948,0.0004163338458590948,20000
1.0,3,11,B,129,27,6.7973337596207365e-06,6.7973337596207365e-06,20000
1.0,3,29,B,129,27,2.255144251423244e-06,2.255144251423244e-06,20000
1.0,3,47,B,129,27,4.146721858393668e-06,4.146721858393668e-06,20000
1.0,3,71,B,129,27,4.036108818174851e-06,4.036108818174851e-06,20000
1.0,3,101,B,129,27,4.121967123008964e-06,4.121967123008964e-06,20000
1.0,4,11,A,124,32,0.00034967246927250024,0.00034967246927250024,20000
1.0,4,29,A,124,32,0.00045176745444956576,0.00045176745444956576,20000
1.0,4,47,A,124,32,0.00046461135301263006,0.00046461135301263006,20000
1.0,4,71,A,124,32,0.0005158737095425714,0.0005158737095425714,20000
1.0,4,101,A,124,32,0.0004297243033327925,0.0004297243033327925,20000
1.0,4,11,B,124,32,6.5616048545690046e-06,6.5616048545690046e-06,20000
1.0,4,29,B,124,32,2.2790643525653303e-06,2.2790643525653303e-06,20000
1.0,4,47,B,124,32,4.183187469129304e-06,4.183187469129304e-06,20000
1.0,4,71,B,124,32,3.994249440410638e-06,3.994249440410638e-06,20000
1.0,4,101,B,124,32,4.301830792298789e-06,4.301830792298789e-06,20000
