cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
2.0,3,11,B,151,38,2.7361133081551205e-06,2.7361133081551205e-06,20000
2.0,3,29,B,151,38,2.729972353425095e-06,2.729972353425095e-06,20000
2.0,3,47,B,151,38,2.8283125086196115e-06,2.8283125086196115e-06,20000
2.0,3,71,B,151,38,3.2890843863652456e-06,3.2890843863652456e-06,20000
2.0,3,101,B,151,38,3.867358450775736e-06,3.867358450775736e-06,20000
2.0,4,11,A,151,38,4.316224638415647e-05,4.316224638415647e-05,20000
2.0,4,29,A,151,38,6.129682470640537e-05,6.129682470640537e-05,20000
2.0,4,47,A,151,38,6.30104001985222e-05,6.30104001985222e-05,20000
2.0,4,71,A,151,38,4.06490900408653e-05,4.06490900408653e-05,20000
2.0,4,101,A,151,38,4.1387961912531156e-05,4.1387961912531156e-05,20000
2.0,4,11,B,151,38,2.64968111398219e-06,2.64968111398219e-06,20000
2.0,4,29,B,151,38,2.6323593834385603e-06,2.6323593834385603e-06,20000
2.0,4,47,B,151,38,2.737056473236582e-06,2.737056473236582e-06,20000
2.0,4,71,B,151,38,3.181420869264238e-06,3.181420869264238e-06,20000
2.0,4,101,B,151,38,3.7220084148546867e-06,3.7220084148546867e-06,20000
3.0,0,11,A,124,32,9.538118113952675e-08,9.538118113952675e-08,20000
3.0,0,29,A,124,32,5.681137942405531e-07,5.681137942405531e-07,20000
3.0,0,47,A,124,32,2.7452292999186196e-07,2.7452292999186196e-07,20000
3.0,0,71,A,124,32,3.437861473171356e-07,3.437861473171356e-07,20000
3.0,0,101,A,124,32,1.3555767566088895e-07,1.3555767566088895e-07,20000
3.0,0,11,B,124,32,1.4626140841932902e-06,1.4626140841932902e-06,20000
3.0,0,29,B,124,32,1.7307117184092503e-06,1.7307117184092503e-06,20000
3.0,0,47,B,124,32,1.3665987448542264e-06,1.3665987448542264e-06,20000
3.0,0,71,B,124,32,1.684325430973197e-06,1.684325430973197e-06,20000
