cutoff_bohr,scheme,seed,n_points,rmse_cm-1,linear-r-weighted-rmse_cm-1,mae_cm-1,max-absolute-error_cm-1,shortest-quintile-rmse_cm-1
1.0,B,11,245,114.95433532994011,76.93188639762158,91.06368759183533,482.47436320643965,192.99728175372712
1.0,B,29,245,94.51413656598996,58.618349503921564,71.55446496385257,434.256181200667,168.76531795109653
1.0,B,47,245,129.91174487248716,84.85879915355318,100.67149465839219,570.2931665581862,223.20159404364477
1.0,B,71,245,131.98826704231786,89.2169653473327,104.62255287610425,557.4532563532161,223.04104370381836
1.0,B,101,245,116.52393411708786,84.22414064251919,93.54590209524719,495.9960913452297,193.3931969404913
1.5,A,11,212,85.98629778767928,43.94225911120407,49.2858263073172,640.3641593542535,178.64293394129297
1.5,A,29,212,107.30739734710795,53.39021404657494,56.720068466682235,775.2941984948864,224.3627665537212
1.5,A,47,212,95.16814116153148,47.39661602246673,51.51692503304219,710.5224164246433,199.80188952920966
1.5,A,71,212,95.00453221570525,47.15482997688233,51.28271776453649,714.6810624214752,199.67755952936793
1.5,A,101,212,92.63460780236841,47.21081987228555,52.8317120780951,686.7684893925682,193.04874530265607
1.5,B,11,212,83.24917063104945,53.97183178948309,62.37025569538382,438.9914670950438,145.18953658112633
1.5,B,29,212,70.41161948676337,46.088942678382836,52.56730548964382,386.6969179394859,124.44788712460534
1.5,B,47,212,95.29022371277723,61.120779842707705,70.40123282087461,514.0628846663617,168.26693063823708
1.5,B,71,212,94.59624199809039,61.08468677889879,70.49015219832275,500.18921536218767,166.21583000500155
1.5,B,101,212,84.96788144611595,60.53273261712291,65.99680922833458,443.1371544855379,143.85860084054016
2.0,A,11,189,40.210561253261844,22.195258240484932,23.35440866665856,276.23705083439427,83.91285276420498
2.0,A,29,189,42.817663461536505,23.633085747245296,24.75798328190526,289.29816817187236,88.73373949676025
2.0,A,47,189,46.00124618370553,25.54198107929901,26.84203828282546,304.5615568225657,94.51114662217206
2.0,A,71,189,41.02790439894585,23.200029837971496,24.423154655341243,283.1060951392946,85.26751119987742
2.0,A,101,189,38.33662772807122,20.66932221607403,20.895243448756283,264.75956059366547,80.50094887853429
2.0,B,11,189,57.344995701427216,37.190353252369,41.34446637152784,308.8046429994153,103.56887801478562
2.0,B,29,189,51.77241504870694,35.65628999219667,38.88628064230931,273.91654065934233,91.0886040401166
2.0,B,47,189,68.1647845640198,43.8025967257622,48.80057054825125,363.00898022479487,123.2286156888437
2.0,B,71,189,64.45323752794103,42.55990878530803,47.0404826927776,341.0275312273506,115.74593029436696
2.0,B,101,189,59.53692656932656,42.096057841417185,45.30339775562535,307.271214941365,103.29804783446389
3.0,A,11,156,2.7476855850846618,1.6543926209529314,1.5399426034008852,19.349401562177253,5.718055129171396
3.0,A,29,156,2.2859011033332473,1.3708738767105746,1.3005415431978944,16.137732980787554,4.728731126640525
3.0,A,47,156,5.244300167854017,3.2452784495561926,3.148123618761654,34.3422328913034,10.512792398101595
3.0,A,71,156,5.968062376645625,4.170734266709293,4.162792526457151,36.731042058030575,11.27727084485357
3.0,A,101,156,5.267261701353732,3.4526844082120722,3.486033290765027,33.70164909215679,10.288819446398739
3.0,B,11,156,24.261256754157365,16.075911454053017,16.378116486891052,150.3909570086053,45.64614319004441
3.0,B,29,156,19.646663402958588,12.554145058226085,12.594337338196773,128.13960827348023,38.22271158267768
3.0,B,47,156,31.667121427487857,21.494194308101623,22.162625483277562,185.80745079213895,57.83204570057665
3.0,B,71,156,31.620226147626028,20.302138408094393,20.418951250523687,192.01906010862044,60.05042959516866
3.0,B,101,156,24.98895509713883,16.192992187285952,16.348590469563995,155.334474505942,47.58602452015799
