cutoff_bohr,fold,seed,scheme,n_train,n_test,best_standardized_mse,final_standardized_mse,best_step
3.0,1,11,B,125,31,4.84667142377123e-05,4.84667142377123e-05,20000
3.0,1,29,B,125,31,9.702827716699444e-05,9.702827716699444e-05,20000
3.0,1,47,B,125,31,3.798536307581699e-05,3.798536307581699e-05,20000
3.0,1,71,B,125,31,4.583094196757647e-05,4.583094196757647e-05,20000
3.0,1,101,B,125,31,4.309089795032562e-05,4.309089795032562e-05,20000
3.0,2,11,A,125,31,9.513606150770843e-08,9.513606150770843e-08,20000
3.0,2,29,A,125,31,6.033085995778516e-07,6.033085995778516e-07,20000
3.0,2,47,A,125,31,3.0221667904445376e-07,3.0221667904445376e-07,20000
3.0,2,71,A,125,31,3.9486699212241636e-07,3.9486699212241636e-07,20000
3.0,2,101,A,125,31,1.3700259831913724e-07,1.3700259831913724e-07,20000
3.0,2,11,B,125,31,4.802234125949795e-05,4.802234125949795e-05,20000
3.0,2,29,B,125,31,9.666948297778382e-05,9.666948297778382e-05,20000
3.0,2,47,B,125,31,3.70443485826145e-05,3.70443485826145e-05,20000
3.0,2,71,B,125,31,4.5150414734646046e-05,4.5150414734646046e-05,20000
3.0,2,101,B,125,31,4.299218758179443e-05,4.299218758179443e-05,20000
3.0,3,11,A,125,31,9.695772655229174e-08,9.695772655229174e-08,20000
3.0,3,29,A,125,31,5.976506302177015e-07,5.976506302177015e-07,20000
3.0,3,47,A,125,31,3.0864243832578316e-07,3.0864243832578316e-07,20000
3.0,3,71,A,125,31,3.9895966298842685e-07,3.9895966298842685e-07,20000
3.0,3,101,A,125,31,1.378711471002955e-07,1.378711471002955e-07,20000
3.0,3,11,B,125,31,4.961158560271468e-05,4.961158560271468e-05,20000
3.0,3,29,B,125,31,9.798008701993673e-05,9.798008701993673e-05,20000
3.0,3,47,B,125,31,3.8450205916143504e-05,3.8450205916143504e-05,20000
3.0,3,71,B,125,31,4.7123515431140934e-05,4.7123515431140934e-05,20000
3.0,3,101,B,125,31,4.374694320905726e-05,4.374694320905726e-05,20000
3.0,4,11,A,125,31,9.612411727732666e-08,9.612411727732666e-08,20000
3.0,4,29,A,125,31,5.899583955237331e-07,5.899583955237331e-07,20000
3.0,4,47,A,125,31,3.035890461557461e-07,3.035890461557461e-07,20000
3.0,4,71,A,125,31,3.912694561844753e-07,3.912694561844753e-07,20000
3.0,4,101,A,125,31,1.3710018738728167e-07,1.3710018738728167e-07,20000
3.0,4,11,B,125,31,4.805704976943112e-05,4.805704976943112e-05,20000
3.0,4,29,B,125,31,9.560479662489332e-05,9.560479662489332e-05,20000
3.0,4,47,B,125,31,3.7313044412470466e-05,3.7313044412470466e-05,20000
3.0,4,71,B,125,31,4.5791403670452875e-05,4.5791403670452875e-05,20000
3.0,4,101,B,125,31,4.2217516398945495e-05,4.2217516398945495e-05,20000
