wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
169.16,0.14600264
169.394,0.16726603
169.629,0.19070879
169.864,0.21639137
170.099,0.24435034
170.334,0.27459485
170.568,0.30710343
170.803,0.34182112
171.038,0.37865713
171.273,0.41748302
171.508,0.4581317
171.742,0.5003971
171.977,0.54403482
172.212,0.58876357
172.447,0.6342676
172.682,0.68020001
172.916,0.72618695
173.151,0.77183264
173.386,0.81672509
173.621,0.86044242
173.856,0.90255967
174.09,0.94265587
174.325,0.98032127
174.56,1.01516452
174.795,1.04681958
175.03,1.07495231
175.264,1.09926637
175.499,1.11950853
175.734,1.13547297
175.969,1.14700481
176.204,1.1540024
176.438,1.15641872
176.673,1.15426152
176.908,1.14759249
177.143,1.13652531
177.378,1.1212228
177.612,1.1018931
177.847,1.07878523
178.082,1.05218388
178.317,1.02240379
178.552,0.98978381
178.786,0.95468073
179.021,0.91746312
179.256,0.87850522
179.491,0.83818114
179.726,0.79685932
179.96,0.75489751
180.195,0.71263826
180.43,0.67040495
180.665,0.62849855
180.9,0.58719492
181.134,0.54674282
181.369,0.50736259
181.604,0.4692454
181.839,0.43255309
182.074,0.39741853
182.308,0.36394646
182.543,0.33221475
182.778,0.30227592
183.013,0.27415903
183.248,0.24787173
183.482,0.22340239
183.717,0.20072243
183.952,0.17978856
184.187,0.16054507
184.422,0.14292601
184.656,0.12685732
184.891,0.11225875
185.126,0.09904571
185.361,0.0871309
185.596,0.07642582
185.83,0.066842
186.065,0.05829218
186.3,0.05069121
186.535,0.04395685
186.77,0.03801033
187.004,0.03277689
187.239,0.02818607
187.474,0.02417195
187.709,0.02067325
187.944,0.01763336
188.178,0.01500031
188.413,0.01272663
188.648,0.01076921
188.883,0.0090891
189.118,0.00765127
189.352,0.00642437
189.587,0.00538048
189.822,0.00449484
190.057,0.00374558
190.292,0.00311346
190.526,0.00258165
190.761,0.00213544
190.996,0.00176208
191.231,0.0014505
191.466,0.00119116
191.7,0.00097588
191.935,0.00079763
192.17,0.00065042
192.405,0.00052916
192.64,0.00042952
192.874,0.00034784
193.109,0.00028107
193.344,0.0002266
193.579,0.00018229
193.814,0.00014632
194.048,0.00011719
194.283,9.365e-05
194.518,7.469e-05
194.753,5.943e-05
194.988,4.719e-05
195.222,3.74e-05
195.457,2.957e-05
195.692,2.334e-05
195.927,1.838e-05
196.162,1.445e-05
196.396,1.133e-05
196.631,8.87e-06
196.866,6.93e-06
197.101,5.4e-06
197.336,4.2e-06
197.57,3.27e-06
197.805,2.53e-06
198.04,1.96e-06
198.275,1.51e-06
198.51,1.17e-06
198.744,9e-07
198.979,6.9e-07
199.214,5.3e-07
199.449,4e-07
199.684,3.1e-07
199.918,2.4e-07
200.153,1.8e-07
200.388,1.4e-07
200.623,1e-07
200.858,8e-08
201.092,6e-08
201.327,4e-08
201.562,3e-08
201.797,3e-08
202.032,2e-08
202.266,1e-08
202.501,1e-08
202.736,1e-08
202.971,1e-08
203.206,0.0
203.44,0.0
203.675,0.0
203.91,0.0
204.145,0.0
204.38,0.0
204.614,0.0
204.849,0.0
205.084,0.0
205.319,0.0
205.554,0.0
205.788,0.0
206.023,0.0
206.258,0.0
206.493,0.0
206.728,0.0
206.962,0.0
207.197,0.0
207.432,0.0
207.667,0.0
207.902,0.0
208.136,0.0
208.371,0.0
208.606,0.0
208.841,0.0
209.076,0.0
209.31,0.0
209.545,0.0
209.78,0.0
210.015,0.0
210.25,0.0
210.484,0.0
210.719,0.0
210.954,0.0
211.189,0.0
211.424,0.0
211.658,0.0
211.893,0.0
212.128,0.0
212.363,0.0
212.598,0.0
212.832,0.0
213.067,0.0
213.302,0.0
213.537,0.0
213.772,0.0
214.006,0.0
214.241,0.0
214.476,0.0
214.711,0.0
214.946,0.0
215.18,0.0
215.415,0.0
215.65,0.0
215.885,0.0
216.12,0.0
216.354,0.0
216.589,0.0
216.824,0.0
217.059,0.0
217.294,0.0
217.528,0.0
217.763,0.0
217.998,0.0
218.233,0.0
218.468,0.0
218.702,0.0
218.937,0.0
219.172,0.0
219.407,0.0
219.642,0.0
219.876,0.0
220.111,0.0
220.346,0.0
220.581,0.0
220.816,0.0
221.05,0.0
221.285,0.0
221.52,0.0
221.755,0.0
221.99,0.0
222.224,0.0
222.459,0.0
222.694,0.0
222.929,0.0
223.164,0.0
223.398,0.0
223.633,0.0
223.868,0.0
224.103,0.0
224.338,0.0
224.572,0.0
224.807,0.0
225.042,0.0
225.277,0.0
225.512,0.0
225.746,0.0
225.981,0.0
226.216,0.0
226.451,0.0
226.686,0.0
226.92,0.0
227.155,0.0
227.39,0.0
227.625,0.0
227.86,0.0
228.094,0.0
228.329,0.0
228.564,0.0
228.799,0.0
229.034,0.0
229.268,0.0
229.503,0.0
229.738,0.0
229.973,0.0
230.208,0.0
230.442,0.0
230.677,0.0
230.912,0.0
231.147,0.0
231.382,0.0
231.616,0.0
231.851,0.0
232.086,0.0
232.321,0.0
232.556,0.0
232.79,0.0
233.025,0.0
233.26,0.0
233.495,0.0
233.73,0.0
233.964,0.0
234.199,0.0
234.434,0.0
234.669,0.0
234.904,0.0
235.138,0.0
235.373,0.0
235.608,0.0
235.843,0.0
236.078,0.0
236.312,0.0
236.547,0.0
236.782,0.0
237.017,0.0
237.252,0.0
237.486,0.0
237.721,0.0
237.956,0.0
238.191,0.0
238.426,0.0
238.66,0.0
238.895,0.0
239.13,0.0
239.365,0.0
239.6,0.0
239.834,0.0
240.069,0.0
240.304,0.0
240.539,0.0
240.774,0.0
241.008,0.0
241.243,0.0
241.478,0.0
241.713,0.0
241.948,0.0
242.182,0.0
242.417,0.0
242.652,0.0
242.887,0.0
243.122,0.0
243.356,0.0
243.591,0.0
243.826,0.0
244.061,0.0
244.296,0.0
244.53,0.0
244.765,0.0
245.0,0.0
245.235,0.0
245.47,0.0
245.704,0.0
245.939,0.0
246.174,0.0
246.409,0.0
246.644,0.0
246.878,0.0
247.113,0.0
