wavelength_nm,intensity_arb_gaussian_fwhm_0.35eV_COSMETIC
121.878,0.0
122.119,0.0
122.359,0.0
122.599,0.0
122.84,0.0
123.08,0.0
123.321,0.0
123.561,0.0
123.802,0.0
124.042,0.0
124.282,0.0
124.523,0.0
124.763,0.0
125.004,0.0
125.244,0.0
125.484,0.0
125.725,0.0
125.965,0.0
126.206,0.0
126.446,0.0
126.687,0.0
126.927,0.0
127.167,0.0
127.408,0.0
127.648,0.0
127.889,0.0
128.129,0.0
128.369,0.0
128.61,0.0
128.85,0.0
129.091,0.0
129.331,0.0
129.572,0.0
129.812,0.0
130.052,0.0
130.293,0.0
130.533,0.0
130.774,0.0
131.014,0.0
131.254,0.0
131.495,0.0
131.735,0.0
131.976,0.0
132.216,0.0
132.457,0.0
132.697,0.0
132.937,0.0
133.178,0.0
133.418,0.0
133.659,0.0
133.899,1e-08
134.139,1e-08
134.38,2e-08
134.62,4e-08
134.861,7e-08
135.101,1.2e-07
135.342,2e-07
135.582,3.4e-07
135.822,5.6e-07
136.063,9.1e-07
136.303,1.47e-06
136.544,2.34e-06
136.784,3.68e-06
137.025,5.71e-06
137.265,8.73e-06
137.505,1.32e-05
137.746,1.968e-05
137.986,2.9e-05
138.227,4.219e-05
138.467,6.063e-05
138.707,8.608e-05
138.948,0.00012076
139.188,0.00016738
139.429,0.00022928
139.669,0.00031041
139.91,0.00041541
140.15,0.00054958
140.39,0.00071887
140.631,0.00092978
140.871,0.00118925
141.112,0.00150443
141.352,0.00188247
141.592,0.00233015
141.833,0.00285357
142.073,0.00345769
142.314,0.00414593
142.554,0.00491973
142.795,0.00577815
143.035,0.0067175
143.275,0.00773111
143.516,0.00880918
143.756,0.00993874
143.997,0.01110381
144.237,0.01228571
144.477,0.01346354
144.718,0.01461476
144.958,0.01571595
145.199,0.01674364
145.439,0.01767518
145.68,0.01848963
145.92,0.01916862
146.16,0.01969708
146.401,0.02006388
146.641,0.0202623
146.882,0.02029029
147.122,0.02015056
147.362,0.01985048
147.603,0.01940174
147.843,0.01881989
148.084,0.01812373
148.324,0.01733458
148.565,0.01647552
148.805,0.01557053
149.045,0.01464377
149.286,0.01371873
149.526,0.01281764
149.767,0.01196077
150.007,0.01116603
150.248,0.01044851
150.488,0.00982029
150.728,0.00929022
150.969,0.00886389
151.209,0.00854369
151.45,0.00832892
151.69,0.00821601
151.93,0.00819874
152.171,0.00826861
152.411,0.00841514
152.652,0.00862626
152.892,0.00888872
153.133,0.00918848
153.373,0.00951114
153.613,0.0098423
153.854,0.01016798
154.094,0.01047494
154.335,0.01075104
154.575,0.01098547
154.815,0.01116903
155.056,0.01129427
155.296,0.01135561
155.537,0.01134942
155.777,0.01127398
156.018,0.01112947
156.258,0.01091779
156.498,0.01064245
156.739,0.01030837
156.979,0.00992163
157.22,0.00948924
157.46,0.00901887
157.7,0.00851865
157.941,0.00799688
158.181,0.00746185
158.422,0.00692166
158.662,0.00638409
158.903,0.00585648
159.143,0.00534572
159.383,0.00485822
159.624,0.00440002
159.864,0.00397691
160.105,0.00359458
160.345,0.00325889
160.585,0.0029762
160.826,0.0027537
161.066,0.00259988
161.307,0.00252503
161.547,0.00254178
161.788,0.00266575
162.028,0.00291625
162.268,0.00331701
162.509,0.00389698
162.749,0.00469115
162.99,0.00574142
163.23,0.00709742
163.471,0.00881736
163.711,0.01096875
163.951,0.01362908
164.192,0.01688631
164.432,0.02083921
164.673,0.02559742
164.913,0.03128126
165.153,0.03802111
165.394,0.04595648
165.634,0.05523461
165.875,0.06600855
166.115,0.07843484
166.356,0.09267061
166.596,0.10887018
166.836,0.12718131
167.077,0.14774093
167.317,0.17067059
167.558,0.19607173
